ID,STICKER,Date,Open,High,Low,Close,Adj Close,Volume,SOURCE
1,INTC,31/08/2023,34.32,35.560001,34.299999,35.139999,34.561951,48157600,Yfinnce
2,INTC,01/09/2023,35.790001,36.75,35.73,36.610001,36.007771,43782600,Yfinnce
3,INTC,05/09/2023,36.580002,37.41,36.459999,36.709999,36.106121,43379400,Yfinnce
4,INTC,06/09/2023,36.560001,37.040001,36.029999,36.98,36.371677,39643400,Yfinnce
5,INTC,07/09/2023,36.830002,38.34,36.75,38.18,37.551941,67659700,Yfinnce
6,INTC,08/09/2023,38.119999,38.830002,37.709999,38.009998,37.384735,44255200,Yfinnce
7,INTC,11/09/2023,38.240002,38.740002,37.84,38.59,37.955196,36349300,Yfinnce
8,INTC,12/09/2023,38.650002,40.07,38.650002,38.860001,38.22076,55326600,Yfinnce
9,INTC,13/09/2023,38.799999,39.150002,38.25,38.709999,38.073223,35407800,Yfinnce
10,INTC,14/09/2023,38.810001,38.900002,38.299999,38.669998,38.033878,30616500,Yfinnce
11,INTC,15/09/2023,38.419998,38.52,37.619999,37.880001,37.256874,68868800,Yfinnce
12,INTC,18/09/2023,37.619999,38.389999,37.509998,37.990002,37.365067,29322200,Yfinnce
13,INTC,19/09/2023,38.040001,38.099998,36.02,36.34,35.74221,53288100,Yfinnce
14,INTC,20/09/2023,36.220001,36.25,34.630001,34.689999,34.11935,57660800,Yfinnce
15,INTC,21/09/2023,34.57,35.25,34.459999,34.650002,34.080009,45215900,Yfinnce
16,INTC,22/09/2023,34.810001,34.889999,34.139999,34.18,33.617741,29232700,Yfinnce
17,INTC,25/09/2023,34,34.369999,33.77,34.290001,33.725929,21729400,Yfinnce
18,INTC,26/09/2023,34.139999,34.779999,33.639999,33.830002,33.273502,34198300,Yfinnce
19,INTC,27/09/2023,33.919998,34.830002,33.880001,34.610001,34.040672,44369100,Yfinnce
20,INTC,28/09/2023,34.650002,35.66,34.380001,35.18,34.601292,32265300,Yfinnce
21,INTC,29/09/2023,35.650002,35.91,35.16,35.549999,34.965202,28758500,Yfinnce
22,INTC,02/10/2023,35.610001,35.98,34.98,35.459999,34.876682,26086200,Yfinnce
23,INTC,03/10/2023,35.27,36.540001,35.27,35.689999,35.102898,45292600,Yfinnce
24,INTC,04/10/2023,36.52,36.52,35.330002,35.93,35.338951,39842200,Yfinnce
25,INTC,05/10/2023,35.970001,36.099998,35.599998,35.889999,35.299606,25771200,Yfinnce
26,INTC,06/10/2023,35.869999,36.459999,35.18,36.189999,35.594677,33252300,Yfinnce
27,INTC,09/10/2023,35.700001,36.169998,35.5,36.060001,35.46682,19376100,Yfinnce
28,INTC,10/10/2023,36.139999,36.740002,35.810001,36.43,35.830727,24044100,Yfinnce
29,INTC,11/10/2023,36.619999,37.029999,36.380001,36.880001,36.273327,19262600,Yfinnce
30,INTC,12/10/2023,36.799999,37.220001,36.389999,36.84,36.233982,23639200,Yfinnce
31,INTC,13/10/2023,36.740002,36.790001,35.860001,35.970001,35.378296,28390100,Yfinnce
32,INTC,16/10/2023,36.139999,36.939999,36.080002,36.560001,35.958591,29555800,Yfinnce
33,INTC,17/10/2023,35.919998,36.349998,35.07,36.060001,35.46682,24993600,Yfinnce
34,INTC,18/10/2023,35.52,36.02,35.450001,35.639999,35.053726,22086000,Yfinnce
35,INTC,19/10/2023,35.959999,36.360001,35.52,35.669998,35.083229,29201800,Yfinnce
36,INTC,20/10/2023,35.650002,36.279999,34.869999,34.919998,34.345562,32291800,Yfinnce
37,INTC,23/10/2023,34.599998,35.189999,33.389999,33.849998,33.293167,53924700,Yfinnce
38,INTC,24/10/2023,33.639999,34.709999,33.639999,34.59,34.021,52673900,Yfinnce
39,INTC,25/10/2023,34.18,34.450001,32.549999,32.830002,32.289951,44658500,Yfinnce
40,INTC,26/10/2023,32.889999,33.220001,32.150002,32.52,31.985046,59142500,Yfinnce
41,INTC,27/10/2023,34.66,36.380001,34.599998,35.540001,34.955372,84128200,Yfinnce
42,INTC,30/10/2023,35.470001,35.959999,34.919998,35.689999,35.102898,36656300,Yfinnce
43,INTC,31/10/2023,35.66,36.57,35.619999,36.5,35.899574,41185200,Yfinnce
44,INTC,01/11/2023,36.5,37.32,36.279999,37.290001,36.676582,41710700,Yfinnce
45,INTC,02/11/2023,37.580002,37.82,36.91,37.700001,37.079838,35440000,Yfinnce
46,INTC,03/11/2023,38,38.32,37.669998,38.139999,37.512596,30493400,Yfinnce
47,INTC,06/11/2023,38.02,38.200001,37.849998,37.950001,37.448456,23877200,Yfinnce
48,INTC,07/11/2023,38.240002,38.900002,37.98,38.77,38.257618,32052000,Yfinnce
49,INTC,08/11/2023,38.849998,38.889999,37.75,37.919998,37.418854,33483400,Yfinnce
50,INTC,09/11/2023,38.049999,38.52,37.77,37.799999,37.300442,48955800,Yfinnce
51,INTC,10/11/2023,38.240002,38.990002,38.240002,38.860001,38.346436,38862500,Yfinnce
52,INTC,13/11/2023,38.349998,38.57,38.139999,38.23,37.724758,24558300,Yfinnce
53,INTC,14/11/2023,38.799999,39.490002,38.07,39.41,38.889164,45457400,Yfinnce
54,INTC,15/11/2023,39.59,40.84,39.580002,40.610001,40.073303,47392100,Yfinnce
55,INTC,16/11/2023,41,43.400002,40.82,43.349998,42.777092,86405700,Yfinnce
56,INTC,17/11/2023,42.91,43.810001,42.560001,43.810001,43.231014,49735000,Yfinnce
57,INTC,20/11/2023,43.779999,44.93,43.779999,44.740002,44.148724,44564900,Yfinnce
58,INTC,21/11/2023,44.5,44.66,43.299999,43.639999,43.063263,37252100,Yfinnce
59,INTC,22/11/2023,44.029999,44.630001,43.540001,43.669998,43.092861,31481200,Yfinnce
60,INTC,24/11/2023,43.68,44,43.610001,43.959999,43.379028,13037100,Yfinnce
61,INTC,27/11/2023,43.650002,44.549999,43.650002,44.080002,43.497448,33339900,Yfinnce
62,INTC,28/11/2023,43.689999,44.380001,43.66,44.23,43.645462,24548900,Yfinnce
63,INTC,29/11/2023,44.599998,45.34,44.599998,44.939999,44.346081,38982000,Yfinnce
64,INTC,30/11/2023,44.650002,45.09,44.41,44.700001,44.109253,46263000,Yfinnce
65,INTC,01/12/2023,44.360001,44.360001,42.860001,43.740002,43.161942,43922500,Yfinnce
66,INTC,04/12/2023,43.299999,43.310001,41.689999,42.349998,41.79031,50417600,Yfinnce
67,INTC,05/12/2023,41.91,42.290001,41.610001,41.919998,41.36599,31859300,Yfinnce
68,INTC,06/12/2023,42.48,42.59,41.169998,41.27,40.724583,31992300,Yfinnce
69,INTC,07/12/2023,41.75,42.439999,41.18,42.150002,41.592957,29118700,Yfinnce
70,INTC,08/12/2023,41.84,42.959999,41.810001,42.700001,42.135685,42805900,Yfinnce
71,INTC,11/12/2023,43.16,44.73,43.080002,44.540001,43.951366,48288200,Yfinnce
72,INTC,12/12/2023,44.360001,44.439999,43.630001,44.040001,43.457973,31452200,Yfinnce
73,INTC,13/12/2023,44.080002,44.720001,43.330002,44.57,43.980972,35216100,Yfinnce
74,INTC,14/12/2023,45.009998,47.07,44.650002,45.18,44.582909,70620800,Yfinnce
75,INTC,15/12/2023,45.939999,47.27,45.669998,46.16,45.549957,84553800,Yfinnce
76,INTC,18/12/2023,46.150002,46.23,45.400002,45.689999,45.086163,27895700,Yfinnce
77,INTC,19/12/2023,45.599998,46.68,45.509998,46.66,46.04335,35358800,Yfinnce
78,INTC,20/12/2023,46.639999,46.950001,45.700001,45.759998,45.155243,38159100,Yfinnce
79,INTC,21/12/2023,46.48,47.119999,46.02,47.080002,46.457802,28320500,Yfinnce
80,INTC,22/12/2023,47.25,48.16,47.200001,48,47.365639,30053700,Yfinnce
81,INTC,26/12/2023,48.919998,50.52,48.709999,50.5,49.8326,60287400,Yfinnce
82,INTC,27/12/2023,50.630001,51.279999,50.189999,50.759998,50.089161,52148000,Yfinnce
83,INTC,28/12/2023,50.810001,50.869999,50.16,50.389999,49.724056,27705200,Yfinnce
84,INTC,29/12/2023,50.299999,50.57,49.77,50.25,49.585903,29266500,Yfinnce
85,INTC,02/01/2024,49.200001,49.380001,47.450001,47.799999,47.168285,45905700,Yfinnce
86,INTC,03/01/2024,47.099998,47.810001,46.799999,47.049999,46.428192,35858400,Yfinnce
87,INTC,04/01/2024,45.720001,47.16,45.240002,46.869999,46.250576,47797800,Yfinnce
88,INTC,05/01/2024,47.029999,47.830002,46.639999,46.889999,46.270309,34332100,Yfinnce
89,INTC,08/01/2024,47.07,48.759998,46.970001,48.450001,47.809696,42135100,Yfinnce
90,INTC,09/01/2024,48.009998,48.560001,47.799999,48.049999,47.414978,30097000,Yfinnce
91,INTC,10/01/2024,48.240002,48.299999,46.939999,47.470001,46.842648,31480200,Yfinnce
92,INTC,11/01/2024,47.439999,47.84,46.73,47.639999,47.010395,31707900,Yfinnce
93,INTC,12/01/2024,47.599998,47.669998,46.610001,47.119999,46.497265,27448800,Yfinnce
94,INTC,16/01/2024,46.98,47.220001,46.380001,47.060001,46.438068,43720700,Yfinnce
95,INTC,17/01/2024,46.419998,46.419998,45.650002,46.060001,45.451279,33488000,Yfinnce
96,INTC,18/01/2024,47.029999,47.57,46.169998,46.740002,46.122292,46681300,Yfinnce
97,INTC,19/01/2024,47,48.759998,46.439999,48.150002,47.513657,55912900,Yfinnce
98,INTC,22/01/2024,48.849998,49.169998,47.639999,48.220001,47.582733,45639500,Yfinnce
99,INTC,23/01/2024,48.119999,48.939999,47.32,48.889999,48.243877,37224100,Yfinnce
100,INTC,24/01/2024,49.169998,49.77,48.27,49.09,48.441235,49375800,Yfinnce
101,INTC,25/01/2024,50,50.299999,48.970001,49.549999,48.895157,84845100,Yfinnce
102,INTC,26/01/2024,44.18,45.41,43.349998,43.650002,43.073128,127665300,Yfinnce
103,INTC,29/01/2024,43.709999,43.990002,42.810001,43.84,43.260616,51790900,Yfinnce
104,INTC,30/01/2024,43.669998,43.82,42.889999,42.919998,42.352776,47958800,Yfinnce
105,INTC,31/01/2024,42.57,43.790001,42.360001,43.080002,42.510662,51584200,Yfinnce
106,INTC,01/02/2024,43.150002,43.57,42.490002,43.360001,42.786964,38819900,Yfinnce
107,INTC,02/02/2024,43,43.139999,41.599998,42.599998,42.036999,53669900,Yfinnce
108,INTC,05/02/2024,42.619999,43.150002,42.43,42.77,42.204758,28890300,Yfinnce
109,INTC,06/02/2024,42.700001,42.779999,42.139999,42.740002,42.298779,34068200,Yfinnce
110,INTC,07/02/2024,42.889999,43.099998,42.549999,42.779999,42.338364,34269200,Yfinnce
111,INTC,08/02/2024,42.720001,42.970001,42.330002,42.5,42.061256,33206500,Yfinnce
112,INTC,09/02/2024,42.549999,43.52,42.400002,43.310001,42.862892,51193000,Yfinnce
113,INTC,12/02/2024,43.389999,45.040001,43.32,44.029999,43.575459,51107300,Yfinnce
114,INTC,13/02/2024,43,43.630001,42.759998,43.16,42.714439,36622200,Yfinnce
115,INTC,14/02/2024,43.82,44.290001,43.389999,44.189999,43.733807,36186200,Yfinnce
116,INTC,15/02/2024,44.759998,45.27,44.02,44.049999,43.595253,44024500,Yfinnce
117,INTC,16/02/2024,44.029999,44.220001,43.119999,43.509998,43.060829,29858600,Yfinnce
118,INTC,20/02/2024,44.259998,45.169998,43.419998,44.52,44.060402,61514100,Yfinnce
119,INTC,21/02/2024,44.48,44.689999,43.080002,43.470001,43.021244,57715000,Yfinnce
120,INTC,22/02/2024,44.68,44.68,42.529999,42.98,42.536301,62809300,Yfinnce
121,INTC,23/02/2024,43.130001,43.509998,42.66,42.990002,42.546196,33810700,Yfinnce
122,INTC,26/02/2024,43.5,43.68,42.82,42.990002,42.546196,27035400,Yfinnce
123,INTC,27/02/2024,43.25,43.27,42.509998,42.73,42.288879,25126400,Yfinnce
124,INTC,28/02/2024,42.439999,42.450001,41.91,41.990002,41.556519,26928500,Yfinnce
125,INTC,29/02/2024,42.369999,43.150002,42.360001,43.049999,42.605576,48875100,Yfinnce
126,INTC,01/03/2024,43.41,44.27,43.130001,43.82,43.36763,41396900,Yfinnce
127,INTC,04/03/2024,44.27,46.610001,43.849998,45.610001,45.139153,59990800,Yfinnce
128,INTC,05/03/2024,44.560001,44.869999,42.689999,43.16,42.714439,56655100,Yfinnce
129,INTC,06/03/2024,43.93,45.509998,43.560001,44.509998,44.050503,52652000,Yfinnce
130,INTC,07/03/2024,45.549999,46.419998,45.18,46.150002,45.673576,50378200,Yfinnce
131,INTC,08/03/2024,46.439999,46.630001,44,44,43.545769,54793800,Yfinnce
132,INTC,11/03/2024,43.869999,44.93,43.66,44.860001,44.396893,35051000,Yfinnce
133,INTC,12/03/2024,45.060001,45.27,44.459999,45.240002,44.772972,31795800,Yfinnce
134,INTC,13/03/2024,44.509998,44.98,43.200001,43.23,42.783718,53195900,Yfinnce
135,INTC,14/03/2024,43.23,43.349998,42.509998,42.75,42.308674,38100000,Yfinnce
136,INTC,15/03/2024,42.450001,43.150002,42.349998,42.639999,42.199806,66930200,Yfinnce
137,INTC,18/03/2024,43.09,43.380001,42.599998,42.709999,42.269089,27668300,Yfinnce
138,INTC,19/03/2024,42.25,42.290001,41.439999,42.049999,41.615898,34673000,Yfinnce
139,INTC,20/03/2024,42.990002,43.009998,41.41,42.200001,41.764351,74865000,Yfinnce
140,INTC,21/03/2024,42.990002,43.599998,42.32,42.419998,41.982079,50807600,Yfinnce
141,INTC,22/03/2024,42.25,42.799999,42.09,42.57,42.130531,28435300,Yfinnce
142,INTC,25/03/2024,40.889999,42.220001,40.57,41.830002,41.398174,47276500,Yfinnce
143,INTC,26/03/2024,41.950001,42.27,41.66,41.990002,41.556519,39109700,Yfinnce
144,INTC,27/03/2024,42.540001,43.830002,42.5,43.77,43.318146,51017800,Yfinnce
145,INTC,28/03/2024,43.759998,44.599998,43.709999,44.169998,43.714012,54204200,Yfinnce
146,INTC,01/04/2024,44.290001,45.41,44.18,44.52,44.060402,31712600,Yfinnce
147,INTC,02/04/2024,43.93,44.080002,43.5,43.939999,43.486385,32748400,Yfinnce
148,INTC,03/04/2024,41.400002,41.650002,40.220001,40.330002,39.913662,83718000,Yfinnce
149,INTC,04/04/2024,40.59,40.779999,39.700001,39.73,39.319851,57307200,Yfinnce
150,INTC,05/04/2024,39.349998,39.459999,38.509998,38.709999,38.310383,67189100,Yfinnce
151,INTC,08/04/2024,38.639999,38.860001,37.91,37.98,37.587917,56967800,Yfinnce
152,INTC,09/04/2024,38.049999,38.580002,37.330002,38.330002,37.934303,78783000,Yfinnce
153,INTC,10/04/2024,38.02,38.220001,37.02,37.200001,36.815971,51108400,Yfinnce
154,INTC,11/04/2024,37.43,37.669998,37.080002,37.630001,37.241531,41909100,Yfinnce
155,INTC,12/04/2024,36.689999,36.700001,35.599998,35.689999,35.321556,80139400,Yfinnce
156,INTC,15/04/2024,36.040001,36.700001,35.889999,36.310001,35.935158,50751600,Yfinnce
157,INTC,16/04/2024,36.27,36.509998,35.759998,36.259998,35.88567,30607500,Yfinnce
158,INTC,17/04/2024,36.099998,36.130001,35.369999,35.68,35.311661,41173300,Yfinnce
159,INTC,18/04/2024,35.419998,35.66,34.77,35.040001,34.678268,42334400,Yfinnce
160,INTC,19/04/2024,35.130001,35.130001,34.18,34.200001,33.846939,58968800,Yfinnce
161,INTC,22/04/2024,34.419998,34.57,34.080002,34.41,34.054771,39909900,Yfinnce
162,INTC,23/04/2024,34.34,34.599998,34.18,34.279999,33.926113,46834000,Yfinnce
163,INTC,24/04/2024,34.860001,35.18,34.34,34.5,34.143841,53261100,Yfinnce
164,INTC,25/04/2024,34.560001,35.299999,34.5,35.110001,34.747543,66549400,Yfinnce
165,INTC,26/04/2024,31.780001,32.240002,30.639999,31.879999,31.55089,119742500,Yfinnce
166,INTC,29/04/2024,31.860001,31.91,31.07,31.360001,31.036259,58533300,Yfinnce
167,INTC,30/04/2024,31.040001,31.18,30.42,30.469999,30.155445,72346400,Yfinnce
168,INTC,01/05/2024,30.17,31.040001,30.02,30.370001,30.056479,60654800,Yfinnce
169,INTC,02/05/2024,30.59,30.67,30.190001,30.51,30.195032,50899400,Yfinnce
170,INTC,03/05/2024,30.98,31.059999,30.700001,30.9,30.581005,36794800,Yfinnce
171,INTC,06/05/2024,31.120001,31.200001,30.73,30.969999,30.774776,36185600,Yfinnce
172,INTC,07/05/2024,31.09,31.450001,30.610001,30.68,30.486605,44683400,Yfinnce
173,INTC,08/05/2024,30,30.15,29.73,30,29.810892,63734600,Yfinnce
174,INTC,09/05/2024,29.93,30.389999,29.809999,30.09,29.900324,45003400,Yfinnce
175,INTC,10/05/2024,30.33,30.459999,29.84,29.85,29.661839,42931300,Yfinnce
176,INTC,13/05/2024,30.030001,31.129999,30,30.51,30.317677,51459100,Yfinnce
177,INTC,14/05/2024,30.620001,31.110001,30.610001,31.049999,30.854273,47759900,Yfinnce
178,INTC,15/05/2024,31.379999,31.4,30.809999,31.27,31.072887,36992900,Yfinnce
179,INTC,16/05/2024,31.629999,32.259998,31.52,32.029999,31.828094,47752800,Yfinnce
180,INTC,17/05/2024,32.060001,32.110001,31.59,31.83,31.629356,41449800,Yfinnce
181,INTC,20/05/2024,31.85,32.419998,31.76,32.099998,31.897654,31989000,Yfinnce
182,INTC,21/05/2024,31.98,32.240002,31.620001,31.74,31.539923,42975400,Yfinnce
183,INTC,22/05/2024,31.91,32.07,31.1,31.42,31.221941,36706400,Yfinnce
184,INTC,23/05/2024,31.450001,31.57,29.870001,30.08,29.890387,62014500,Yfinnce
185,INTC,24/05/2024,30.290001,31.02,30.129999,30.719999,30.526352,42408200,Yfinnce
186,INTC,28/05/2024,30.940001,31.370001,30.66,31.059999,30.86421,36799100,Yfinnce
187,INTC,29/05/2024,30.469999,30.67,30.110001,30.129999,29.940071,35848600,Yfinnce
188,INTC,30/05/2024,30.209999,30.5,30.059999,30.190001,29.999695,33382800,Yfinnce
189,INTC,31/05/2024,30.219999,30.959999,29.940001,30.85,30.655535,95797500,Yfinnce
190,INTC,03/06/2024,31.030001,31.07,30.049999,30.290001,30.099064,35544900,Yfinnce
191,INTC,04/06/2024,30.75,30.75,29.940001,30.030001,29.840704,51027200,Yfinnce
192,INTC,05/06/2024,30.27,30.84,30.01,30.780001,30.585976,44161700,Yfinnce
193,INTC,06/06/2024,30.549999,30.59,30.16,30.42,30.228245,34248100,Yfinnce
194,INTC,07/06/2024,30.25,30.780001,30.209999,30.74,30.546227,34085500,Yfinnce
195,INTC,10/06/2024,30.549999,30.950001,30.290001,30.91,30.715155,37445800,Yfinnce
196,INTC,11/06/2024,30.77,31.030001,30.530001,30.92,30.725092,25326900,Yfinnce
197,INTC,12/06/2024,31.459999,31.48,30.389999,30.76,30.566101,51323900,Yfinnce
198,INTC,13/06/2024,30.379999,30.58,30.139999,30.459999,30.267992,33787200,Yfinnce
199,INTC,14/06/2024,30.290001,30.559999,30.209999,30.450001,30.258057,28125900,Yfinnce
200,INTC,17/06/2024,30.34,31,30.18,30.98,30.784714,36235300,Yfinnce
201,INTC,18/06/2024,30.99,31.469999,30.5,30.629999,30.43692,33294700,Yfinnce
202,INTC,20/06/2024,30.559999,31.110001,30.450001,30.620001,30.426985,43826300,Yfinnce
203,INTC,21/06/2024,30.85,31.360001,30.67,31.09,30.89402,92549000,Yfinnce
204,INTC,24/06/2024,31.139999,31.42,30.530001,30.57,30.377298,40611800,Yfinnce
205,INTC,25/06/2024,30.700001,30.83,30.290001,30.74,30.546227,29498600,Yfinnce
206,INTC,26/06/2024,30.639999,30.68,30.27,30.540001,30.347488,30743000,Yfinnce
207,INTC,27/06/2024,30.42,30.66,30.290001,30.59,30.397173,30184300,Yfinnce
208,INTC,28/06/2024,30.75,31.309999,30.719999,30.969999,30.774776,41467700,Yfinnce
209,INTC,01/07/2024,30.91,31.02,30.610001,30.84,30.645597,32401800,Yfinnce
210,INTC,02/07/2024,30.860001,31.309999,30.59,31.07,30.874147,35999300,Yfinnce
211,INTC,03/07/2024,31.120001,31.34,30.91,31.23,31.033138,24065700,Yfinnce
212,INTC,05/07/2024,31.4,32.34,31.309999,32.02,31.818159,45309400,Yfinnce
213,INTC,08/07/2024,33.029999,34.09,32.82,33.990002,33.775742,82315900,Yfinnce
214,INTC,09/07/2024,35.02,35.220001,33.720001,34.59,34.37196,97546900,Yfinnce
215,INTC,10/07/2024,34.439999,34.970001,34.130001,34.869999,34.650192,52256200,Yfinnce
216,INTC,11/07/2024,35.029999,35.150002,33.310001,33.5,33.28883,55213700,Yfinnce
217,INTC,12/07/2024,33.77,35.48,33.77,34.490002,34.272591,62792600,Yfinnce
218,INTC,15/07/2024,34.700001,35.23,34.310001,34.459999,34.242775,39847900,Yfinnce
219,INTC,16/07/2024,34.360001,34.450001,33.84,34.34,34.123535,28409900,Yfinnce
220,INTC,17/07/2024,36.080002,37.16,34.400002,34.459999,34.242775,112304200,Yfinnce
221,INTC,18/07/2024,34.959999,36.299999,34.529999,34.869999,34.650192,84188600,Yfinnce
222,INTC,19/07/2024,34.57,34.580002,32.849998,32.98,32.772106,69628700,Yfinnce
223,INTC,22/07/2024,33.279999,33.41,32.759998,33.369999,33.159649,48503700,Yfinnce
224,INTC,23/07/2024,32.959999,33.23,32.830002,32.950001,32.742298,29466400,Yfinnce
225,INTC,24/07/2024,32.529999,32.799999,31.66,31.700001,31.500175,62216700,Yfinnce
226,INTC,25/07/2024,31.370001,31.99,30.950001,31.1,30.903957,49774000,Yfinnce
227,INTC,26/07/2024,31.43,31.559999,31.02,31.35,31.152382,38352500,Yfinnce
228,INTC,29/07/2024,31.42,31.469999,30.790001,30.83,30.63566,32342200,Yfinnce
229,INTC,30/07/2024,30.85,30.91,30.01,30.129999,29.940071,48256600,Yfinnce
230,INTC,31/07/2024,30.540001,30.870001,30.280001,30.74,30.546227,56110600,Yfinnce
231,INTC,01/08/2024,30.43,30.709999,28.889999,29.049999,28.866879,107672500,Yfinnce
232,INTC,02/08/2024,21.940001,21.98,20.42,21.48,21.344599,300895900,Yfinnce
233,INTC,05/08/2024,20.200001,20.389999,19.290001,20.110001,19.983234,147385700,Yfinnce
234,INTC,06/08/2024,20.32,20.629999,19.75,19.83,19.705,106670400,Yfinnce
235,INTC,07/08/2024,19.92,20.25,18.950001,18.99,18.99,97972300,Yfinnce
236,INTC,08/08/2024,19.1,20.549999,18.84,20.49,20.49,96836800,Yfinnce
237,INTC,09/08/2024,20.08,20.15,19.5,19.709999,19.709999,76394500,Yfinnce
238,INTC,12/08/2024,19.870001,19.969999,19,19.360001,19.360001,54677600,Yfinnce
239,INTC,13/08/2024,19.48,20.48,19.469999,20.469999,20.469999,77511300,Yfinnce
240,INTC,14/08/2024,20.49,20.5,19.790001,19.92,19.92,56758200,Yfinnce
241,INTC,15/08/2024,20.32,21.059999,20.23,20.690001,20.690001,84814900,Yfinnce
242,INTC,16/08/2024,20.530001,20.9,20.41,20.870001,20.870001,48582700,Yfinnce
243,INTC,19/08/2024,20.889999,21.860001,20.84,21.52,21.52,65956300,Yfinnce
244,INTC,20/08/2024,21.209999,21.23,20.82,20.99,20.99,84161300,Yfinnce
245,INTC,21/08/2024,21.07,21.440001,21.07,21.41,21.41,57028900,Yfinnce
246,INTC,22/08/2024,21.389999,21.4,20.040001,20.1,20.1,81444700,Yfinnce
247,INTC,23/08/2024,20.32,20.93,20.26,20.540001,20.540001,73398400,Yfinnce
248,INTC,26/08/2024,20.530001,20.559999,19.950001,20.129999,20.129999,58534800,Yfinnce
249,INTC,27/08/2024,20.129999,20.26,19.84,20.07,20.07,43862000,Yfinnce
250,INTC,28/08/2024,19.98,20.110001,19.51,19.610001,19.610001,50144900,Yfinnce
251,INTC,29/08/2024,19.76,20.6,19.75,20.129999,20.129999,64529700,Yfinnce
252,INTC,30/08/2024,21.25,22.120001,21,22.040001,22.040001,177560600,Yfinnce
